HJD,dmag,err
5742.11771,2.5516,0.0192
5742.11895,2.5192,0.0202
5742.12019,2.5389,0.0179
5742.12142,2.5605,0.018
5742.12265,2.5504,0.0185
5742.12388,2.5503,0.0175
5742.12512,2.557,0.0189
5742.12636,2.5341,0.0189
5742.12759,2.5597,0.0183
5742.12882,2.5544,0.0232
5742.13005,2.553,0.023
5742.13128,2.5747,0.0191
5742.13251,2.5668,0.0187
5742.13374,2.495,0.0216
5742.13498,2.5745,0.023
5742.13621,2.5393,0.0184
5742.13744,2.573,0.0155
5742.14189,2.5687,0.0268
5742.14806,2.5629,0.0179
5742.15422,2.6159,0.0229
5742.16038,2.533,0.0206
5742.16654,2.5562,0.0214
5742.17272,2.5064,0.0211
5742.18012,2.5942,0.0192
5742.1863,2.5629,0.025
5742.19247,2.5163,0.024
5742.19864,2.5866,0.0257
5742.2048,2.5654,0.0265
5742.21097,2.477,0.0286
5742.21838,2.5826,0.0266
5742.22207,2.5434,0.0353
5742.22825,2.549,0.026
5742.23441,2.5098,0.0301
5742.24056,2.5549,0.0288
5742.24674,2.5779,0.0276
5742.2529,2.6172,0.0266
5742.26031,2.4854,0.0459
5742.77699,2.6701,0.0246
5742.78816,2.6293,0.0249
5742.79932,2.6318,0.0245
5742.81167,2.629,0.0204
5742.8228,2.6154,0.0179
5742.8339,2.5951,0.0231
5742.84626,2.5781,0.0225
5742.85984,2.6384,0.0212
5742.87093,2.6168,0.0158
5742.88326,2.5419,0.0546
5742.89439,2.5954,0.0183
5742.90551,2.6361,0.0188
5742.91786,2.6338,0.0292
5742.929,2.6511,0.0353
5742.94009,2.6387,0.0229
5742.95245,2.6345,0.0219
5742.96354,2.6597,0.0278
5742.97711,2.6883,0.0487
5742.98944,2.6484,0.0244
5743.00056,2.6057,0.021
5743.01166,2.5957,0.0157
5743.024,2.6471,0.0215
5743.03642,2.6414,0.0227
5743.04754,2.5813,0.0129
5743.0599,2.596,0.0198
5743.07367,2.6151,0.0178
5743.08478,2.6067,0.0152
5743.09713,2.6295,0.0141
5743.10823,2.6588,0.0144
5743.11934,2.597,0.0168
5743.13169,2.6297,0.0164
5743.1428,2.6549,0.0158
5743.15389,2.6257,0.0169
5743.16623,2.641,0.0172
5743.17734,2.6118,0.0163
5743.18845,2.6098,0.0188
5743.20078,2.5669,0.0216
5743.21189,2.6026,0.0236
5743.22301,2.5559,0.0326
5743.23535,2.5693,0.0354
5743.24648,2.5519,0.0248
5743.2576,2.5845,0.0345
5743.77528,2.6888,0.0357
5743.78642,2.7043,0.0223
5743.79752,2.6404,0.0321
5743.80994,2.5991,0.026
5743.82106,2.6193,0.0204
5743.83464,2.5165,0.0369
5743.847,2.6579,0.023
5743.85812,2.6027,0.0251
5743.86923,2.5995,0.024
5743.88158,2.608,0.0204
5743.89267,2.666,0.0176
5743.90381,2.6502,0.017
5743.91614,2.6508,0.0159
5743.92724,2.6645,0.0151
5743.93834,2.6261,0.0166
5743.95068,2.6518,0.029
5743.96426,2.6488,0.0147
5743.97785,2.6565,0.0192
5743.99019,2.6627,0.0162
5744.00376,2.6693,0.015
5744.01487,2.6758,0.014
5744.02724,2.6319,0.0145
5744.03965,2.6814,0.0157
5744.05077,2.6435,0.0154
5744.0631,2.6488,0.0143
5744.07681,2.6915,0.015
5744.08792,2.6485,0.0133
5744.10028,2.6929,0.0153
5744.11143,2.6979,0.0151
5744.12254,2.6565,0.0166
5744.13488,2.659,0.0146
5744.146,2.627,0.015
5744.1571,2.6483,0.0188
5744.16943,2.6411,0.0174
5744.18053,2.665,0.0156
5744.19165,2.6624,0.0169
5744.20399,2.6447,0.0188
5744.21508,2.6047,0.0203
5744.22618,2.629,0.0263
5744.23854,2.6716,0.0221
5744.24963,2.6516,0.0222
5744.76689,2.6871,0.0733
5744.76812,2.6911,0.0721
5744.76936,2.6869,0.0586
5744.77059,2.8437,0.0445
5744.77183,2.7144,0.041
5744.77305,2.7586,0.0358
5744.77552,2.724,0.0327
5744.77676,2.7104,0.0336
5744.77924,2.7334,0.0289
5744.78048,2.6737,0.0257
5744.78294,2.7236,0.022
5744.78541,2.735,0.0252
5744.78788,2.7341,0.0199
5744.79035,2.7125,0.0219
5744.79283,2.7121,0.022
5744.7953,2.7387,0.0214
5744.79777,2.7146,0.0216
5744.80025,2.7266,0.0211
5744.80272,2.7426,0.02
5744.80524,2.7293,0.019
5744.80772,2.6994,0.0181
5744.81019,2.745,0.0172
5744.81267,2.7721,0.0164
5744.81762,2.6832,0.0259
5744.82009,2.72,0.0177
5744.82254,2.7407,0.0176
5744.82502,2.727,0.0184
5744.82748,2.7287,0.017
5744.82996,2.7124,0.0144
5744.83366,2.7114,0.0148
5744.83612,2.6953,0.0156
5744.83858,2.758,0.0158
5744.84105,2.7477,0.0171
5744.84352,2.7579,0.0157
5744.84598,2.7283,0.0157
5744.84846,2.7324,0.015
5744.85092,2.6824,0.0162
5744.85585,2.6971,0.0153
5744.85832,2.7083,0.0147
5744.86079,2.724,0.0199
5744.86326,2.7388,0.0129
5744.86572,2.7394,0.0196
5744.8682,2.7527,0.072
5744.87067,2.7118,0.0157
5744.87314,2.6999,0.0139
5744.87561,2.742,0.0225
5744.87807,2.7473,0.0147
5744.88053,2.7262,0.0163
5744.883,2.7005,0.0138
5744.88548,2.7056,0.0187
5744.88794,2.714,0.0228
5744.89041,2.7287,0.0171
5744.89288,2.7304,0.0146
5744.89534,2.7557,0.0178
5744.89783,2.739,0.015
5744.9003,2.7138,0.0198
5744.90278,2.7322,0.0153
5744.90525,2.7076,0.0153
5744.90648,2.7253,0.0181
5744.90895,2.7606,0.0143
5744.91018,2.7362,0.0165
5744.91265,2.7243,0.019
5744.91388,2.7593,0.0175
5744.91635,2.7125,0.0181
5744.91882,2.697,0.0178
5744.92129,2.721,0.0163
5744.92376,2.7144,0.0149
5744.92623,2.7294,0.0131
5744.9287,2.746,0.0139
5744.93013,2.7051,0.0151
5744.93629,2.7041,0.0133
5744.94,2.7289,0.0144
5744.94371,2.7327,0.0126
5744.94741,2.7453,0.0171
5744.95112,2.725,0.0165
5744.95483,2.7473,0.0153
5744.95853,2.7198,0.0157
5744.9647,2.7231,0.0166
5744.96964,2.7373,0.0182
5744.97334,2.746,0.0206
5744.97949,2.6436,0.0198
5744.98318,2.721,0.0154
5744.98689,2.7133,0.0159
5744.99305,2.7238,0.0156
5744.99675,2.7473,0.0137
5745.00044,2.6707,0.0159
5745.00661,2.7323,0.0148
5745.00785,2.7187,0.0141
5745.00908,2.7367,0.0124
5745.01032,2.7112,0.0134
5745.01402,2.7431,0.0144
5745.01896,2.7613,0.0116
5745.0202,2.7022,0.0152
5745.02143,2.7159,0.0139
5745.02513,2.7329,0.0114
5745.02766,2.7327,0.0136
5745.03383,2.755,0.018
5745.03754,2.74,0.0176
5745.04124,2.7314,0.0171
5745.04494,2.7155,0.0168
5745.04869,2.7226,0.014
5745.05239,2.7673,0.0138
5745.05863,2.7156,0.0164
5745.06109,2.7217,0.013
5745.06232,2.7,0.0145
5745.06726,2.7425,0.0138
5745.0685,2.7286,0.0182
5745.06974,2.7109,0.0158
5745.07097,2.7304,0.0174
5745.07591,2.7336,0.0198
5745.07961,2.7272,0.0157
5745.08207,2.7075,0.021
5745.08578,2.713,0.0181
5745.09071,2.702,0.0174
5745.09194,2.7308,0.0167
5745.09318,2.7481,0.0127
5745.09689,2.7147,0.0127
5745.10059,2.7625,0.0125
5745.10676,2.713,0.0162
5745.11045,2.719,0.0148
5745.11416,2.7436,0.0142
5745.12033,2.6829,0.0159
5745.12403,2.7156,0.0171
5745.12896,2.7304,0.017
5745.13514,2.7222,0.0127
5745.1376,2.6942,0.023
5745.14131,2.7491,0.0146
5745.14501,2.7322,0.0135
5745.1487,2.6952,0.0162
5745.1524,2.746,0.0136
5745.15611,2.7239,0.0157
5745.15981,2.7079,0.0143
5745.16598,2.6745,0.017
5745.1709,2.7179,0.0172
5745.1746,2.7369,0.0164
5745.18077,2.7286,0.0173
5745.18447,2.7523,0.0168
5745.18816,2.7128,0.019
5745.19433,2.7536,0.0173
5745.19802,2.7001,0.0187
5745.20173,2.7511,0.0192
5745.20791,2.7424,0.0181
5745.21161,2.6929,0.0211
5745.21655,2.714,0.0237
5745.22273,2.6826,0.036
5745.22642,2.6925,0.0233
5745.23013,2.667,0.0334
5745.23384,2.7047,0.0346
5745.23756,2.6642,0.0404
5745.24126,2.7345,0.0241
5745.24414,2.7723,0.0271
5745.76871,2.8152,0.0425
5745.76995,2.6711,0.0494
5745.77118,2.7145,0.042
5745.77489,2.8035,0.0379
5745.77613,2.7962,0.03
5745.78725,2.8215,0.0247
5745.78848,2.7969,0.0281
5745.78971,2.7734,0.0278
5745.79343,2.7493,0.0364
5745.79466,2.8017,0.0254
5745.80578,2.7863,0.0271
5745.81816,2.7501,0.0197
5745.82927,2.8182,0.0153
5745.84038,2.7782,0.0182
5745.85273,2.7226,0.016
5745.86385,2.7907,0.0161
5745.87497,2.8514,0.0226
5745.88978,2.7655,0.0173
5745.90089,2.7993,0.0123
5745.912,2.7753,0.0126
5745.92433,2.7634,0.0179
5745.93544,2.7566,0.0171
5745.94653,2.7864,0.0147
5745.95889,2.8086,0.0118
5745.96999,2.7645,0.0141
5745.9811,2.769,0.0123
5745.9947,2.8054,0.0141
5746.00581,2.7778,0.012
5746.01816,2.7878,0.0144
5746.03053,2.7739,0.0117
5746.04163,2.7838,0.0145
5746.05524,2.7839,0.0114
5746.06757,2.7777,0.0125
5746.07869,2.7896,0.0142
5746.0898,2.8092,0.0136
5746.10212,2.8037,0.0109
5746.10649,2.7494,0.0125
5746.1176,2.7903,0.0129
5746.12872,2.8024,0.0128
5746.14107,2.7977,0.0171
5746.15218,2.7952,0.0171
5746.16329,2.7943,0.0138
5746.17562,2.8013,0.0252
5746.18356,2.7936,0.0205
5746.18816,2.8484,0.0173
5746.19309,2.7753,0.0207
5746.19804,2.7196,0.021
5746.20298,2.774,0.0194
5746.20792,2.7904,0.0167
5746.21286,2.8258,0.018
5746.2178,2.8447,0.0183
5746.22274,2.7504,0.0197
5746.22889,2.799,0.0226
5746.2326,2.7633,0.0228
5746.23754,2.7732,0.0194
5746.24371,2.7771,0.0226
5746.24742,2.7666,0.0244
5746.25236,2.7099,0.0283
5746.76838,2.8554,0.0249
5746.76962,2.8614,0.0227
5746.77332,2.8627,0.0354
5746.77521,2.874,0.0254
5746.78634,2.8913,0.0224
5746.79746,2.8231,0.0216
5746.80362,2.7671,0.0167
5746.8061,2.8517,0.0169
5746.81106,2.874,0.0163
5746.81848,2.8566,0.0156
5746.81971,2.8174,0.0186
5746.82341,2.8309,0.0188
5746.83453,2.8397,0.0144
5746.84564,2.8452,0.0128
5746.858,2.8286,0.0128
5746.86047,2.8317,0.0173
5746.86417,2.8274,0.0138
5746.87157,2.8335,0.012
5746.87895,2.854,0.0127
5746.89006,2.8484,0.0122
5746.9024,2.8503,0.0137
5746.91104,2.8787,0.0162
5746.91843,2.8161,0.0136
5746.92955,2.8521,0.0117
5746.93818,2.8334,0.0108
5746.94559,2.8582,0.0171
5746.9567,2.845,0.0129
5746.96779,2.8306,0.0203
5746.97767,2.8618,0.0156
5746.98632,2.872,0.0158
5746.99742,2.879,0.0159
5747.00851,2.8533,0.0132
5747.02215,2.8161,0.0123
5747.03325,2.8443,0.0129
5747.04688,2.8601,0.0133
5747.05922,2.8696,0.0142
5747.07032,2.8113,0.0141
5747.07778,2.8547,0.0208
5747.08395,2.8705,0.0141
5747.08888,2.8731,0.0119
5747.09259,2.8424,0.0148
5747.10617,2.8501,0.0193
5747.11851,2.8534,0.0132
5747.12962,2.8586,0.0139
5747.13085,2.8839,0.0136
5747.1358,2.8592,0.0132
5747.15183,2.8565,0.0145
5747.15819,2.8493,0.0135
5747.16437,2.8657,0.0136
5747.17067,2.8536,0.0142
5747.17683,2.8477,0.0167
5747.183,2.8856,0.0158
5747.18918,2.8488,0.0155
5747.19658,2.8683,0.0156
5747.20274,2.8526,0.019
5747.20892,2.8769,0.0141
5747.2151,2.8623,0.0165
5747.22128,2.8921,0.0169
5747.22869,2.861,0.0164
5747.2361,2.8099,0.0231
5747.23733,2.8488,0.023
5747.24474,2.8683,0.0262
5748.00888,2.8149,0.035
5748.01135,2.8602,0.0321
5748.01259,2.9784,0.0436
5748.01505,2.8318,0.0295
5748.01628,2.8188,0.0336
5748.01875,2.8739,0.0204
5748.01999,2.9044,0.0167
5748.02122,2.9113,0.0244
5748.02264,2.9497,0.0169
5748.02511,2.9078,0.0176
5748.02758,2.8945,0.0146
5748.03004,2.8955,0.0138
5748.03253,2.8911,0.016
5748.035,2.9245,0.0149
5748.03748,2.9207,0.017
5748.03994,2.9057,0.0151
5748.04241,2.8957,0.0149
5748.04489,2.8498,0.0349
5748.04736,2.8927,0.1109
5748.04983,3.1066,0.1961
5748.05231,2.9159,0.0399
5748.05477,3.0846,0.1022
5748.05725,3.0163,0.0777
5748.06218,3.1675,0.1822
5748.0671,3.2328,0.1896
5748.06956,2.87,0.0409
5748.07203,2.9433,0.0233
5748.07449,2.9136,0.0491
5748.07696,2.8152,0.0357
5748.07943,2.929,0.0303
5748.08189,2.9404,0.0186
5748.08436,2.8849,0.0206
5748.08682,2.8669,0.0235
5748.08928,2.9095,0.0236
5748.09176,2.9603,0.0438
5748.09428,2.9295,0.0209
5748.09675,2.9309,0.0257
5748.09921,2.8312,0.0271
5748.10169,2.9147,0.0215
5748.10415,2.9665,0.0238
5748.10662,2.9248,0.0239
5748.10908,2.8484,0.0358
5748.11155,2.7654,0.0307
5748.11401,2.8978,0.0263
5748.11525,2.8918,0.0276
5748.11771,2.879,0.0241
5748.11894,2.8028,0.0295
5748.14242,2.8961,0.022
5748.14366,2.9239,0.0314
5748.14733,2.7123,0.0599
5748.14857,2.9734,0.0339
5748.15227,2.8564,0.0698
5748.15474,2.8729,0.058
5748.1572,2.9509,0.0409
5748.15967,2.5673,0.0942
5748.16214,2.6547,0.067
5748.16461,2.6967,0.0535
5748.16707,2.6967,0.056
5748.16955,2.7976,0.0459
5748.17201,2.7811,0.0466
5748.17448,2.9107,0.0351
5748.17694,2.869,0.0246
5748.17941,2.7827,0.0412
5748.18187,2.9057,0.0329
5748.18434,2.8103,0.0347
5748.18681,2.8355,0.0329
5748.18928,2.8716,0.0345
5748.19174,2.8517,0.0448
5748.19421,2.8012,0.0646
5748.19668,2.9815,0.1399
5748.19915,2.926,0.1517
5748.20408,3.0466,0.0533
5748.20655,2.9263,0.0658
5748.20902,2.987,0.0702
5748.21149,2.8717,0.1156
5748.22381,3.6373,0.1455
5748.22627,3.1645,0.1958
5749.15196,2.9211,0.0159
5749.15566,2.9753,0.02
5749.16637,2.9842,0.0198
5749.17007,2.9517,0.024
5749.175,2.9739,0.024
5749.17993,2.9008,0.0269
5749.18487,2.9452,0.0275
5749.21229,2.9346,0.0296
5750.14944,3.0436,0.017
5750.15314,3.0524,0.0195
5750.15806,3.0481,0.0176
5750.16547,3.0683,0.0146
5750.17288,3.0325,0.0197
5750.17814,3.0875,0.0184
5750.18554,3.0689,0.0186
5750.19666,3.0504,0.0238
5750.21022,3.0501,0.0215
5750.21639,2.973,0.0242
5750.2275,2.9979,0.0307
5756.77243,3.7312,0.0873
5756.78436,3.9349,0.0482
5756.79339,3.9225,0.0516
5756.79742,3.8519,0.049
5756.79947,3.8865,0.0453
5756.81148,3.8069,0.0515
5756.82458,3.9355,0.048
5756.83571,3.8549,0.0531
5756.84673,3.8925,0.05
5756.86377,3.8495,0.0403
5756.87484,3.8489,0.0516
5756.88587,3.8146,0.0547
5756.89889,3.9075,0.0492
5756.90996,3.7902,0.0627
5756.92101,3.7625,0.0539
5756.93813,3.8073,0.0602
5756.9492,3.8191,0.0418
5756.96031,3.8799,0.0466
5756.97346,3.845,0.0424
5756.9857,3.8591,0.0371
5756.99675,3.9407,0.0429
5757.01391,3.6493,0.1599
5757.0275,3.975,0.2523
5757.03856,3.8239,0.176
5757.1069,3.8631,0.0621
5757.11796,3.8749,0.0462
5757.12906,3.922,0.0538
5757.1422,3.9769,0.0543
5757.15323,3.8114,0.0691
5757.16429,3.9943,0.0376
5757.17643,4.0781,0.1252
5757.2179,3.7415,0.1062
5758.7753,4.2042,0.0134
5758.77653,4.2195,0.0105
5758.78291,4.2361,0.0094
5758.78537,4.2377,0.0071
5758.794,4.2362,0.0114
5758.80386,4.261,0.0189
5758.81126,4.2898,0.0386
5758.82975,4.2937,0.0592
5758.84084,4.2415,0.0077
5758.84825,4.2298,0.0063
5758.8581,4.2503,0.0068
5758.87415,3.9055,0.2106
5758.88156,4.232,0.0061
5758.89266,4.2346,0.0125
5758.89513,4.2456,0.0183
5758.90377,4.2308,0.0105
5758.91364,4.25,0.009
5758.92105,4.2489,0.0083
5758.93217,4.2567,0.0092
5758.93956,4.3958,0.4169
5758.95067,4.8932,0.4908
5758.95808,4.2441,0.0243
5758.96795,4.2557,0.0067
5758.97411,4.2615,0.0091
5758.98528,4.2636,0.009
5758.99267,4.2806,0.0071
5759.00377,4.2555,0.0071
5759.00624,4.2674,0.0064
5759.01489,4.2541,0.0059
5759.02737,4.2836,0.0082
5759.03476,4.2802,0.0079
5759.04587,4.2895,0.007
5759.05327,4.2939,0.0071
5759.06436,4.2779,0.0074
5759.07175,4.3016,0.0129
5759.08161,4.2909,0.0121
5759.08778,4.2856,0.0081
5759.09766,4.2843,0.0118
5759.10505,4.3039,0.0083
5759.11614,4.2931,0.0095
5759.11861,4.287,0.0081
5759.12724,4.2883,0.0071
5759.13711,4.3048,0.0097
5759.14451,4.3164,0.0103
5759.15562,4.3313,0.0118
5759.16302,4.2614,0.0161
5759.17412,4.3127,0.0131
5759.18152,4.3323,0.0169
5759.19138,4.247,0.0249
5759.19755,4.3046,0.0217
5759.20742,4.3328,0.0274
5759.7777,4.4874,0.0063
5759.78512,4.4884,0.005
5759.79376,4.4887,0.0038
5759.79993,4.4927,0.004
5759.80857,4.4923,0.0031
5759.81477,4.5014,0.0038
5759.82587,4.4924,0.0056
5759.83205,4.5035,0.0054
5759.84067,4.5093,0.0053
5759.84808,4.5065,0.0048
5759.85178,4.5086,0.0046
5759.86041,4.5159,0.005
5759.86657,4.5177,0.0053
5759.87644,4.5149,0.0047
5759.87889,4.5087,0.0044
5759.88629,4.5229,0.0037
5759.89494,4.5243,0.0046
5759.90111,4.5099,0.0041
5759.90973,4.5256,0.0044
5759.91589,4.5144,0.0042
5759.927,4.5367,0.0036
5759.93317,4.5282,0.0036
5759.94179,4.53,0.0047
5759.94794,4.5218,0.0044
5759.95659,4.5425,0.0038
5759.96277,4.54,0.004
5759.97265,4.5332,0.0041
5759.97512,4.546,0.0036
5759.98382,4.5479,0.0046
5759.99245,4.5453,0.0039
5759.99861,4.5521,0.0036
5760.00724,4.5418,0.0036
5760.0134,4.5489,0.0038
5760.02712,4.5542,0.004
5760.03328,4.5546,0.0041
5760.04191,4.5662,0.0045
5760.04808,4.5758,0.0036
5760.05672,4.5764,0.0046
5760.06286,4.5721,0.0042
5760.07273,4.5827,0.0047
5760.0752,4.5716,0.0039
5760.0826,4.5739,0.0038
5760.09122,4.5789,0.0045
5760.09739,4.5717,0.0053
5760.10603,4.5781,0.0073
5760.11219,4.594,0.0048
5760.12329,4.5734,0.006
5760.12946,4.597,0.0054
5760.13808,4.5875,0.0057
5760.14426,4.5965,0.0067
5760.15289,4.5916,0.0054
5760.15906,4.589,0.0055
5760.16896,4.5929,0.0059
5760.17142,4.5954,0.0051
5760.17882,4.6026,0.006
5760.18747,4.5966,0.0055
5760.19364,4.5915,0.0055
5760.20227,4.6005,0.0072
5760.20843,4.6166,0.0068
5760.7769,4.8218,0.0042
5760.78933,4.8324,0.0032
5760.79057,4.833,0.0029
5760.79796,4.8357,0.0032
5760.80535,4.8333,0.0031
5760.81151,4.8467,0.0032
5760.81891,4.8378,0.0031
5760.82507,4.8449,0.0036
5760.8337,4.8445,0.003
5760.83986,4.8515,0.0026
5760.84726,4.8529,0.0028
5760.85343,4.8475,0.0047
5760.86082,4.8527,0.0025
5760.86699,4.8616,0.0031
5760.87686,4.8724,0.0031
5760.87809,4.8668,0.0035
5760.88551,4.8779,0.0036
5760.89291,4.868,0.0033
5760.89908,4.8695,0.0033
5760.90648,4.8784,0.0034
5760.91265,4.8898,0.0033
5760.92128,4.8832,0.0038
5760.92745,4.8968,0.0035
5760.93485,4.8901,0.0038
5760.94101,4.8927,0.0029
5760.9484,4.8933,0.0031
5760.95462,4.9011,0.0029
5760.96448,4.9052,0.0034
5760.96572,4.8987,0.0031
5760.97311,4.9062,0.0027
5760.98177,4.9126,0.0039
5760.98795,4.9134,0.003
5760.99533,4.9155,0.0036
5761.0015,4.9196,0.0027
5761.01138,4.9275,0.0031
5761.01508,4.9222,0.0031
5762.17518,5.572,0.0023
5762.17641,5.5945,0.0024
5762.17888,5.5889,0.0024
5762.18134,5.59,0.0027
5762.18257,5.5862,0.0027
5762.18381,5.5883,0.0026
5762.18504,5.5963,0.0029
5762.18627,5.5736,0.0063
5762.19367,5.591,0.0032
5762.20107,5.5991,0.0024
5762.20724,5.6147,0.0028
5762.78445,6.0433,0.0123
5762.78568,6.0754,0.0097
5762.78938,6.0949,0.0025
5762.79062,6.0962,0.0018
5762.79557,6.0966,0.0028
5762.80032,6.0859,0.0109
5762.80155,6.0966,0.0094
5762.80526,6.1077,0.0044
5762.81097,6.1123,0.0103
5762.81591,6.1137,0.0043
5762.81961,6.1165,0.004
5762.82337,6.1078,0.0283
5762.96127,6.2354,0.0022
5762.96251,6.2334,0.0017
5762.96622,6.2395,0.0027
5762.97115,6.2594,0.011
5763.00642,6.2521,0.0033
5763.00765,6.2703,0.002
5763.00889,6.2682,0.0023
5763.01012,6.2696,0.0019
5763.01381,6.2732,0.0019
5763.0214,6.272,0.0032
5763.02633,6.2453,0.0201
5763.03004,6.3088,0.0341
5763.78421,6.1564,0.0031
5763.78544,6.111,0.0083
5763.78913,6.1384,0.0025
5763.79406,6.1246,0.0034
5763.799,6.1307,0.0017
5763.80349,6.1288,0.0019
5763.8072,6.1303,0.002
5763.8109,6.1315,0.002
5763.81461,6.1165,0.0018
5763.81832,6.1175,0.0025
5763.82079,6.1154,0.0031
5763.82451,6.1103,0.0015
5763.82821,6.1033,0.0021
5763.83192,6.0999,0.0034
5763.83563,6.0997,0.0056
5763.83933,6.0987,0.0022
5763.84305,6.0929,0.0018
5763.84676,6.0867,0.0016
5763.85169,6.1009,0.004
5763.85619,6.0807,0.005
5763.85991,6.0786,0.0016
5763.86361,6.0757,0.0017
5763.86856,6.0678,0.0023
5763.87228,6.0725,0.0029
5763.87845,6.0695,0.0016
5763.88215,6.066,0.0025
5763.88709,6.0529,0.0022
5763.89081,6.0562,0.002
5763.89204,6.0593,0.0016
5763.89328,6.0588,0.0019
5763.89574,6.0521,0.0017
5763.89821,6.0479,0.0016
5763.90068,6.0441,0.0015
5763.90563,6.0458,0.0023
5763.91056,6.0462,0.0024
5763.91427,6.0335,0.0022
5763.91799,6.0279,0.002
5763.92168,6.0287,0.0017
5763.92538,6.0317,0.0018
5763.92909,6.0313,0.0017
5763.93158,6.0234,0.0016
5763.93528,6.0269,0.0015
5763.93898,6.0236,0.0017
5763.94269,6.0159,0.0019
5763.94644,6.0114,0.0024
5763.95016,6.008,0.0016
5763.95387,6.006,0.0017
5763.9576,5.9904,0.0018
5763.96258,5.9937,0.0015
5763.96755,5.9907,0.0015
5763.97125,5.9932,0.0018
5763.97496,5.9808,0.0017
5763.97991,5.9779,0.0021
5763.9836,5.9739,0.0018
5763.98979,5.9718,0.0017
5763.99353,5.9698,0.0017
5763.99848,5.9605,0.0018
5764.00217,5.9594,0.0018
5764.0034,5.9668,0.0017
5764.00466,5.9612,0.0021
5764.00836,5.961,0.0022
5764.01594,5.9506,0.0016
5764.02087,5.9425,0.002
5764.02463,5.9384,0.0016
5764.02834,5.9392,0.0017
5764.03203,5.9398,0.0018
5764.03573,5.932,0.0019
5764.03945,5.9257,0.0016
5764.04193,5.9225,0.0016
5764.04563,5.9192,0.0016
5764.04932,5.9178,0.0018
5764.05304,5.9126,0.0019
5764.05674,5.9187,0.0019
5764.06044,5.91,0.0022
5764.06418,5.9088,0.0015
5764.06788,5.9002,0.0018
5764.07283,5.8971,0.0022
5764.07653,5.8964,0.0027
5764.08023,5.8812,0.0036
5764.08394,5.8926,0.0024
5764.0889,5.8843,0.0019
5764.09261,5.8794,0.0022
5764.0988,5.8777,0.0018
5764.1025,5.8704,0.0025
5764.1075,5.8668,0.0033
5764.1112,5.8596,0.002
5764.11243,5.8671,0.0024
5764.11367,5.8463,0.0036
5764.11737,5.8662,0.0024
5764.12231,5.8561,0.0021
5764.12724,5.8505,0.0017
5764.13095,5.8476,0.0022
5764.13465,5.8507,0.002
5764.13836,5.8487,0.002
5764.14206,5.8385,0.0022
5764.14577,5.8427,0.0023
5764.14825,5.8258,0.0019
5764.15195,5.8408,0.0022
5764.15565,5.8314,0.0019
5764.15937,5.8283,0.0025
5764.16306,5.8355,0.0032
5764.16677,5.828,0.0023
5764.17047,5.814,0.0024
5764.17418,5.8133,0.0025
5764.17913,5.8107,0.0023
5764.18282,5.8166,0.0025
5764.18652,5.79,0.0074
5764.19022,5.8052,0.0099
5764.19638,5.8015,0.0031
5764.19761,5.7906,0.003
5764.20132,5.7895,0.0028
5764.7829,5.3683,0.0036
5764.78413,5.3652,0.0038
5764.78784,5.3724,0.0032
5764.79279,5.3704,0.0033
5764.79775,5.3472,0.0055
5764.80145,5.3744,0.0031
5764.80515,5.3638,0.0023
5764.80885,5.3631,0.0024
5764.81256,5.351,0.0027
5764.81627,5.356,0.002
5764.81875,5.3547,0.0024
5764.82245,5.3419,0.0022
5764.82614,5.3555,0.0027
5764.82985,5.3507,0.0025
5764.83355,5.3405,0.0026
5764.83725,5.3372,0.0023
5764.84096,5.3337,0.0038
5764.84467,5.3264,0.0037
5764.8496,5.3411,0.0039
5764.85332,5.3224,0.0075
5764.85703,5.3288,0.0033
5764.86073,5.3009,0.0057
5764.86567,5.3144,0.004
5764.86938,5.31,0.0023
5764.87555,5.3165,0.002
5764.87926,5.3213,0.0021
5764.8842,5.3097,0.0024
5764.8879,5.3086,0.0035
5764.88913,5.3125,0.0024
5764.89037,5.2967,0.0026
5764.89408,5.2983,0.0022
5764.89901,5.2995,0.0022
5764.90394,5.2941,0.0028
5764.90764,5.3036,0.0038
5764.91136,5.2947,0.0023
5764.91506,5.2942,0.0023
5764.91876,5.2893,0.0028
5764.92249,5.2853,0.0022
5764.92495,5.2841,0.0023
5764.92865,5.2985,0.0025
5764.93238,5.2786,0.0023
5764.93608,5.2848,0.0028
5764.93977,5.2782,0.0021
5764.94347,5.2853,0.0027
5764.9472,5.2702,0.0024
5764.95089,5.2702,0.0023
5764.95582,5.257,0.0033
5764.96077,5.2649,0.0028
5764.96447,5.2698,0.0035
5764.96818,5.2653,0.0031
5764.97313,5.2596,0.003
5764.97686,5.2592,0.0035
5764.98306,5.2507,0.0024
5764.98675,5.2606,0.0026
5764.9917,5.2524,0.0032
5764.99541,5.2398,0.0028
5764.99664,5.2411,0.0027
5764.99788,5.2446,0.0027
5765.00159,5.2346,0.0023
5765.00921,5.2371,0.0021
5765.01413,5.2373,0.0022
5765.01784,5.2389,0.0025
5765.02153,5.2306,0.0023
5765.02524,5.2269,0.0024
5765.02896,5.2172,0.0031
5765.03267,5.2271,0.0023
5765.03514,5.224,0.0025
5765.03885,5.2189,0.0029
5765.04255,5.2203,0.003
5765.04626,5.2159,0.0025
5765.04997,5.2227,0.004
5765.14842,5.1264,0.0097
5765.14966,5.1604,0.005
5765.15336,5.1398,0.0368
5765.18381,5.125,0.023
5765.18875,5.067,0.0346
